-0.000072479248046875 -0.000165939331054688 0.000098228454589844 9.516382217407226562 -2.234983444213867188 -0.755834579467773438 -0.003623962427975995 -0.008296966611418726 0.004911422764230625 1597026854 1 
-0.000427246093750000 -0.000048637390136719 0.000244140625000000 9.490966796875000000 -2.223205566406250000 -0.906372070312500000 -0.021362305558047710 -0.002431869605938467 0.012207031747455833 1597026854 1 
-0.000676155090332031 -0.000164031982421875 -0.000000953674316406 9.524869918823242188 -2.256178855895996094 -0.805497169494628906 -0.033807757244285641 -0.008201599782816827 -0.000047683719667540 1597026854 1 
0.000057220458984375 -0.000422477722167969 -0.000232696533203125 9.500122070312500000 -2.276611328125000000 -0.823974609375000000 0.002861023061709074 -0.021123886938951997 -0.011634827117616903 1597026854 1 
0.000307083129882812 -0.000431060791015625 -0.000523567199707031 9.511089324951171875 -2.212786674499511719 -0.872993469238281250 0.015354157912445529 -0.021553041541693723 -0.026178362403517376 1597026854 1 
0.000167846679687500 -0.000510215759277344 -0.000724792480468750 9.570312500000000000 -2.218627929687500000 -0.881958007812500000 0.008392335122679105 -0.025510791424052961 -0.036239628938841591 1597026854 1 
0.000424385070800781 -0.000560760498046875 -0.000668525695800781 9.462523460388183594 -2.139639854431152344 -0.994682312011718750 0.021219256869630040 -0.028038029301893176 -0.033426290035080131 1597026854 1 
0.000301361083984375 -0.000502586364746094 -0.000644683837890625 9.609985351562500000 -2.084350585937500000 -0.889587402343750000 0.015068056105400601 -0.025129321416285180 -0.032234195972312682 1597026854 1 
0.000204086303710938 -0.000608444213867188 -0.000881195068359375 9.570384025573730469 -1.991724967956542969 -0.951433181762695312 0.010204317206615183 -0.030422216718787320 -0.044059762144450600 1597026854 1 
0.000156402587890625 -0.000456809997558594 -0.000949859619140625 9.561157226562500000 -1.968383789062500000 -0.965881347656250000 0.007820130874322630 -0.022840504200003289 -0.047492989944056950 1597026854 1 
-0.000145912170410156 -0.000272750854492188 -0.000629425048828125 9.493899345397949219 -2.008652687072753906 -0.969386100769042969 -0.007295609118576739 -0.013637543842568284 -0.031471255021311428 1597026854 1 
-0.000022888183593750 -0.000426292419433594 -0.000026702880859375 9.582519531250000000 -2.064514160156250000 -0.923156738281250000 -0.001144409214584762 -0.021314621621641182 -0.001335144083682222 1597026854 1 
0.000318527221679688 -0.000465393066406250 -0.000363349914550781 9.615373611450195312 -2.010560035705566406 -0.949788093566894531 0.015926362278656684 -0.023269655065821741 -0.018167497090323941 1597026854 1 
0.000118255615234375 -0.000357627868652344 -0.000289916992187500 9.523010253906250000 -1.974487304687500000 -0.952148437500000000 0.005912780984368420 -0.017881394105952884 -0.014495850155225804 1597026854 1 
0.000142097473144531 -0.000244140625000000 -0.000026702880859375 9.577941894531250000 -1.974487304687500000 -1.005554199218750000 0.007104873752561395 -0.012207031413796759 -0.001335144060884021 1597026855 1 
0.000148773193359375 -0.000117301940917969 -0.000045776367187500 9.570312500000000000 -1.904296875000000000 -1.043701171875000000 0.007438659715066232 -0.005865097083032991 -0.002288818373866533 1597026855 1 
-0.000352859497070312 -0.000093460083007812 -0.000198364257812500 9.590077400207519531 -1.983070373535156250 -0.975203514099121094 -0.017642975361024632 -0.004673004284811929 -0.009918213175927360 1597026855 1 
0.000099182128906250 -0.000140190124511719 -0.000263214111328125 9.547424316406250000 -1.966857910156250000 -1.060485839843750000 0.004959106526949342 -0.007009506340976474 -0.013160705783057870 1597026855 1 
-0.000184059143066406 -0.000051498413085938 -0.000156402587890625 9.502410888671875000 -2.007842063903808594 -0.968170166015625000 -0.009202957246870865 -0.002574920680471641 -0.007820129474024985 1597026855 1 
