0.04172547788018721 0.05265291399827745 0.06791346315922951 0.0035786016291283382 0.004221288772401149 0.0065510085338060745 0 
0.3334869263284544 0.40774546997888284 0.36239940305878 0.3167553873196003 0.11442220465416665 0.13354728621611897 1 
0.728122111636242 0.2715916799439003 0.2777883935562823 0.344151616565519 0.14914418198414578 0.4043499918091257 0 
2.40066155051458 2.2159469010502395 2.033066677230498 0.36258755945836035 1.0381238133986042 0.7348574727225817 1 
1.2344221450266843 1.551184223249547 1.4380229722315394 0.2035993439187121 0.1381531213139971 0.0717496845766586 1 
0.6246865885170738 0.6520078580916875 0.5574387065602638 0.10960983986330791 0.10651111985985313 0.10025631538122674 0 
0.8125535726889642 1.1755080557462634 0.770413379587368 0.48384895623785323 0.22778813322216768 0.32405629907948097 0 
0.4323744749068219 0.6062295793431809 0.42539926543477946 0.053599310772061246 0.1090521459177214 0.11217166989792923 0 
0.6679460919778033 1.0069085515011083 0.6651215154598895 0.08708523973039288 0.08555771197758855 0.10791519239208167 0 
0.37268068511633384 0.3417879451693842 0.37222106618027406 0.10080416793109301 0.07039795645052489 0.06486967559761649 0 
0.5589542427624645 0.5946905526365623 0.4604646820097715 0.05954344623012679 0.09589155452030174 0.08029061747003817 0 
0.4163168298490225 0.4101318523012813 0.48397891768538853 0.08712339355793024 0.08722055669468064 0.0820679150499146 0 
0.4852550885421193 0.5075013261605235 0.48346069135457137 0.0742643720211785 0.08593208592650362 0.10417524650314008 0 
0.3854475926447719 0.3468236479430144 0.44356098710902203 0.04178489597318629 0.05825704674208949 0.09745742549226304 0 
0.32394454048080507 0.36036846523426547 0.4010658542827848 0.06124287286803257 0.06481741550162272 0.07906046849171842 0 
3.944077700958617 4.224574682980684 2.1427947250707566 0.5480028975899306 0.5020056475301747 0.5988646738763524 1 
0.5297867268767972 0.4340169832065906 0.5279602917849125 0.12130627049913785 0.10176340598766336 0.10071563495580017 0 
0.2974315538166554 0.46544432115913703 0.4691846650052622 0.05364843609332895 0.06986874261849858 0.06782779825418189 0 
0.2970277064606263 0.46989882070910743 0.3346025601216165 0.07977731372031775 0.03631415354224851 0.07434405259111182 0 
1.2395975177109906 1.5785105286358088 1.452156292454621 0.19536272844278665 0.12283558045432114 0.07263104585568075 1 
0.18477744234805824 0.2736824285190045 0.1389269707784633 0.056021132118781757 0.08793474501395908 0.050685757532368016 1 
